type,subtype,ammunition,name,device,location,filepath,numshots
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\SpKing22_Samsung\SA_121A_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_001A_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"20 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_201B_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"12 Degrees, 75 Meters",\Forensics_Files\SpKing22_Samsung\SA_181C_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\SpKing22_Samsung\SA_141A_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"12 Degrees, 75 Meters",\Forensics_Files\SpKing22_Samsung\SA_181C_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\SpKing22_Samsung\SA_181B_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"130 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_061A_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\SpKing22_Samsung\SA_121A_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"20 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_201B_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_001A_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_081A_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_041B_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\SpKing22_Samsung\SA_101B_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\SpKing22_Samsung\SA_101B_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_041B_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_081A_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_081A_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_041B_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\SpKing22_Samsung\SA_101B_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\SpKing22_Samsung\SA_101B_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_041B_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_081A_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\SpKing22_Samsung\SA_101B_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_041B_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_081A_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_081A_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_041B_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\SpKing22_Samsung\SA_101B_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_161A_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_081B_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_041A_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\SpKing22_Samsung\SA_101A_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"23 Degrees, 150 Meters",\Forensics_Files\SpKing22_Samsung\SA_181D_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"23 Degrees, 150 Meters",\Forensics_Files\SpKing22_Samsung\SA_181D_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\SpKing22_Samsung\SA_101A_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_041A_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_081B_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_161A_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"23 Degrees, 150 Meters",\Forensics_Files\SpKing22_Samsung\SA_181D_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\SpKing22_Samsung\SA_101A_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_041A_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_081B_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_161A_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_161A_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_081B_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_041A_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"23 Degrees, 150 Meters",\Forensics_Files\SpKing22_Samsung\SA_181D_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\SpKing22_Samsung\SA_101A_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\SpKing22_Samsung\SA_101A_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"23 Degrees, 150 Meters",\Forensics_Files\SpKing22_Samsung\SA_181D_S02.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_041A_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_081B_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_161A_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\SpKing22_Samsung\SA_161A_S06.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_081B_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\SpKing22_Samsung\SA_041A_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\SpKing22_Samsung\SA_101A_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Samsung,"23 Degrees, 150 Meters",\Forensics_Files\SpKing22_Samsung\SA_181D_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_042B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_082A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_102B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_102B_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_082A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_042B_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_102B_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_042B_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_042B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_082A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_102B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_102B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_082A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_042B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_042B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_082A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_102B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"23 Degrees, 150 Meters",\Forensics_Files\SW22_iPhone\IP_182D_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_042A_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"60 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_162A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_102A_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"23 Degrees, 150 Meters",\Forensics_Files\SW22_iPhone\IP_182D_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_102A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_082B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"60 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_162A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_042A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_042A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"60 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_162A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_082B_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_102A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"23 Degrees, 150 Meters",\Forensics_Files\SW22_iPhone\IP_182D_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_102A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_082B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"60 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_162A_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_042A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"23 Degrees, 150 Meters",\Forensics_Files\SW22_iPhone\IP_182D_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_102A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"23 Degrees, 150 Meters",\Forensics_Files\SW22_iPhone\IP_182D_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_082B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"60 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_162A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_042A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_042A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"60 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_162A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_082B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"23 Degrees, 150 Meters",\Forensics_Files\SW22_iPhone\IP_182D_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"180 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_102A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122B_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_002B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_142B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_062B_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_062B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_142B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_002B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_202A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122B_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_002B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_202A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_142B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_062B_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_202A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_002B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_202A_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_142B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_062B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_062B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_142B_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_002B_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_202A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_062B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_142B_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_002B_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_202A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_182B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_062A_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\SW22_iPhone\IP_142A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\SW22_iPhone\IP_182C_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_002A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_202B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122A_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_202B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\SW22_iPhone\IP_182C_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_182B_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_062A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\SW22_iPhone\IP_142A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_002A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_002A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_202B_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\SW22_iPhone\IP_182C_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\SW22_iPhone\IP_142A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_062A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_182B_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\SW22_iPhone\IP_182C_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_202B_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_002A_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_202B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\SW22_iPhone\IP_182C_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\SW22_iPhone\IP_142A_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_062A_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_182B_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_182B_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_062A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\SW22_iPhone\IP_142A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\SW22_iPhone\IP_182C_S01.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_002A_S04.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_202B_S06.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122A_S03.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\SW22_iPhone\IP_122A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\SW22_iPhone\IP_002A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\SW22_iPhone\IP_142A_S05.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\SW22_iPhone\IP_062A_S02.wav,
Handgun,Revolver,0.22 LR,S&W 34-1,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\SW22_iPhone\IP_182B_S05.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Zoom,"90 Degrees, 10 Meters",\Forensics_Files\SpKing22_Zoom\ZM_121B_S04.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Zoom,"-30 Degrees, 40 Meters",\Forensics_Files\SpKing22_Zoom\ZM_001B_S03.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Zoom,"40 Degrees, 10 Meters",\Forensics_Files\SpKing22_Zoom\ZM_201A_S01.wav,
Handgun,Pistol,0.22 LR,High Standard Sport King,Zoom,"90 Degrees, 3 Meters",\Forensics_Files\SpKing22_Zoom\ZM_141B_S03.wav,
